"qry_transcript_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","ref_gene_id","qry_gene_id","ref_gene_name","gene_annotation","ref_transcript_id","ref_transcript_name","class_code"
"TU6091",956.903761714216,-1.43957119979868,2.10829826089925,0.0028852919097181,0.0475678595269679,"LOC111518062","G3363","homeodomain-interacting protein kinase 2-like","refseq","XM_023174399.1","homeodomain-interacting protein kinase 2-like, transcript variant X5","j"
"TU10297",7.78401657553222,-27.5899132732304,6.0094140081888,1.21002783525482e-06,9.26199480723418e-05,"LOC111503244","G5761","uncharacterized LOC111503244","refseq","XM_023157506.1","uncharacterized LOC111503244","j"
"TU34718",1437.82207928905,9.44471608533826,3.95535161686845,0.000108417351811147,0.00374778189800217,"LOC111512721","G19871","inter-alpha-trypsin inhibitor heavy chain H4-like","refseq","XM_023168872.1","inter-alpha-trypsin inhibitor heavy chain H4-like","="
"TU34710",236.977980338667,10.1059200601786,1.09863317917367,3.2266376389309e-20,8.89123048819116e-17,"LOC111512720","G19869","growth/differentiation factor 8-like","refseq","XM_023168871.1","growth/differentiation factor 8-like","="
"TU19843",238.254927362349,1.07200499792303,0.512387421633118,0.000454933476574682,0.0114335007552431,"LOC111506965","G11142","uncharacterized LOC111506965","refseq","XR_002722327.1","uncharacterized LOC111506965, transcript variant X2","i"
"TU4004",4.69488448100372,19.9304621208213,6.7291323272537,6.84383957236474e-05,0.00264285928951638,"Trnal-uaa","G2198",NA,"refseq","Trnal-uaa_2",NA,"y"
"TU36525",3.8358480310253,4.38803661925297,3.03682042146465,0.000273015078353169,0.00775130118114055,NA,"G20988","* ---NA---","novel",NA,"---NA---","u"
"TU5752",764.463183271408,-0.713611582228525,0.336660967462913,0.00268035608400216,0.0452568108125229,"LOC111517914","G3173","myelin transcription factor 1","refseq","XM_023174209.1","myelin transcription factor 1","j"
"TU2521",89.5771830739757,-22.3311488865049,3.16678064249626,9.84812066425848e-13,4.52286665459242e-10,"LOC111509392","G1352","trehalase-like","refseq","XM_023165142.1","trehalase-like, transcript variant X1","="
"TU44449",637.792231018034,-0.95248997904726,0.403981249546779,0.00046621085290594,0.0116637368893679,"LOC111516659","G26338","suppression of tumorigenicity 5 protein-like","refseq","XM_023172802.1","suppression of tumorigenicity 5 protein-like","="
"TU44445",512.823165084434,-1.05013045831697,0.387046806966808,0.00011937466330474,0.00403260574515786,"LOC111516657","G26335","dual specificity mitogen-activated protein kinase kinase 4-like","refseq","XM_023172800.1","dual specificity mitogen-activated protein kinase kinase 4-like","j"
"TU727",339.926141637849,-22.9159385652086,6.1260842760499,1.67282959930971e-05,0.000849821989442599,"LOC111502042","G374","esterase B1-like","refseq","XM_023156007.1","esterase B1-like, transcript variant X1","m"
"TU34833",31.0414686179173,-17.2342452862669,6.77171092699472,0.000128368788152178,0.00426179957774073,NA,"G19944","* ---NA---","novel",NA,"---NA---","u"
"TU25371",309.715859499984,15.0972758101423,7.99395075142354,0.000349099214693743,0.00931365802521108,"LOC111509092","G14280","myrosinase 1-like","refseq","XM_023164780.1","myrosinase 1-like, transcript variant X1","="
"TU25378",29.290730703495,-17.0451363339992,8.23184888623565,0.000264994983008384,0.00758381042618504,"LOC111509093","G14284","acyl-CoA Delta(11) desaturase-like","refseq","XM_023164783.1","acyl-CoA Delta(11) desaturase-like, transcript variant X2","j"
"TU7676",47.6748201900415,2.01140088360572,0.757306540287403,5.15152365909159e-06,0.000313912827561696,"LOC111502169","G4266","uncharacterized LOC111502169","refseq","XR_002721695.1","uncharacterized LOC111502169","="
"TU25995",5126.03197682219,-1.06780458032295,1.22724335063755,0.00235502837811774,0.0411096311181114,"LOC111509339","G14672","mucin-2-like","refseq","XM_023165062.1","mucin-2-like, transcript variant X1","="
"TU28061",72.695178156652,17.9322750229356,3.76635036937242,9.64711418950837e-07,8.75685579300832e-05,"LOC111510112","G15842","uncharacterized LOC111510112","refseq","XR_002722730.1","uncharacterized LOC111510112","j"
"TU28069",5333.53740573309,-1.09692765638787,0.357447491872495,3.37062180036235e-05,0.00150893978973212,"LOC111510114","G15848","cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","refseq","XM_023165979.1","cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1, transcript variant X1","="
"TU22969",67.6705072770995,2.00425943138949,2.926426467509,0.00283977488373603,0.0470183843196431,"LOC111508174","G12919","uncharacterized LOC111508174","refseq","XR_002722494.1","uncharacterized LOC111508174, transcript variant X2","k"
"TU5745",87.0278854235289,-22.3323583347244,4.11372397500013,3.04896633292639e-08,4.82061570457518e-06,"LOC111517921","G3169","pancreatic triacylglycerol lipase-like","refseq","XM_023174221.1","pancreatic triacylglycerol lipase-like","j"
"TU10906",1653.9612245928,2.20124360110936,2.04479640859445,0.000531330136108665,0.012867328305587,NA,"G6101","* uncharacterized protein LOC113463933","novel","XP_026666969","uncharacterized protein LOC113463933","u"
"TU29080",10665.950390541,0.971259232720774,0.636802299226273,0.00164744540366724,0.030973504046983,"LOC111510516","G16447","E-selectin-like","refseq","XM_023166438.1","E-selectin-like","="
"TU44787",1488.33815498002,7.8625222348618,1.28840011395854,9.29270767680205e-10,2.29803895356198e-07,"LOC111516817","G26595","uncharacterized LOC111516817","refseq","XR_002723738.1","uncharacterized LOC111516817","="
"TU5223",12.4185646912288,-16.9073983712698,8.25957693742897,0.000274912006986422,0.00779820250406043,"LOC111517732","G2901","soluble guanylate cyclase 88E","refseq","XM_023173983.1","soluble guanylate cyclase 88E","j"
"TU35398",20.420076138529,27.6376964352031,5.94392164769699,9.580661965659e-07,8.75685579300832e-05,"LOC111512978","G20287","uncharacterized LOC111512978","refseq","XR_002723149.1","uncharacterized LOC111512978","j"
"TU11195",305.371691336412,-0.929424033093348,0.468883652552752,0.00111157446643331,0.0227734040180905,"LOC111503554","G6239","protein phosphatase 1 regulatory inhibitor subunit 16B-like","refseq","XM_023157892.1","protein phosphatase 1 regulatory inhibitor subunit 16B-like","="
"TU44314",74.0222309924052,-23.3949647098188,4.5359231564325,1.21134785994528e-07,1.56816703828755e-05,"LOC111516609","G26235","molybdenum cofactor sulfurase-like","refseq","XM_023172756.1","molybdenum cofactor sulfurase-like","="
"TU30885",879.822001168017,-22.0552589940152,5.52157354864866,9.78010540137176e-06,0.000548396665950756,"LOC111511253","G17534","diuretic hormone receptor","refseq","XM_023167263.1","diuretic hormone receptor, transcript variant X4","j"
"TU19594",68.2922230629473,0.992035809802796,0.580209777516494,0.00121938127501833,0.0245518219351029,"LOC111506860","G10982","acyl-CoA synthetase family member 2","refseq","XM_023162075.1","acyl-CoA synthetase family member 2, mitochondrial-like","i"
"TU37081",4011.50312687085,1.32945726779502,0.87510695014561,0.000421518202558217,0.0107477390735564,"LOC111513620","G21338","retinol dehydrogenase 13-like","refseq","XM_023169844.1","retinol dehydrogenase 13-like","="
"TU9415",1339.45667995022,-25.3644660005107,3.73694662275409,5.32268333237883e-12,2.18445188932458e-09,"LOC111502898","G5274","phosphatidate phosphatase LPIN3","refseq","XM_023157077.1","phosphatidate phosphatase LPIN3","j"
"TU4631",102.069095154982,0.992262409869192,0.743319649828183,0.00175193488235873,0.0325291362698036,NA,"G2571","* unnamed protein product","novel","VEN35162","unnamed protein product","u"
"TU45187",810.103728744802,-0.799776894580549,0.41995858272968,0.00250427567455761,0.0429377542102593,"LOC111517025","G26906","thiamine transporter 1-like","refseq","XM_023173083.1","thiamine transporter 1-like","="
"TU39682",171.957095092518,-27.6441696707913,5.93506167999652,9.27245253119223e-07,8.71397531858716e-05,"LOC111514654","G22987","heterogeneous nuclear ribonucleoprotein 87F","refseq","XR_002723403.1","heterogeneous nuclear ribonucleoprotein 87F, transcript variant X2","k"
"TU44639",435.4679482695,-1.5369551407885,0.369934026087892,1.12014540354357e-07,1.45989761411837e-05,NA,"G26482","* sorting nexin-27 ","novel","VEN55834","sorting nexin-27 isoform X2","r"
"TU27700",26.606288316306,15.9514050145356,6.65510917973923,0.000157756664290255,0.00505476461377863,"LOC111510000","G15645","uncharacterized LOC111510000","refseq","XR_002722710.1","uncharacterized LOC111510000","j"
"TU32814",18.7840699226831,1.73134553451328,1.69221770948569,0.000715018144381867,0.0162449764275404,NA,"G18737","* ---NA---","novel",NA,"---NA---","u"
"TU30418",3065.10673832135,-1.22554542563782,0.48612787015101,8.99183677224572e-05,0.00324447027680028,"LOC111511072","G17251","uncharacterized LOC111511072","refseq","XR_002722859.1","uncharacterized LOC111511072","="
"TU21713",326.889382537232,-0.946509543137,0.568391039269078,0.00161250740478246,0.030523704937045,"LOC111507684","G12182","major facilitator superfamily domain-containing protein 6","refseq","XM_023163033.1","major facilitator superfamily domain-containing protein 6","x"
"TU63",8024.2351386827,-3.46565648947156,2.02292242437536,8.79854403000509e-05,0.00319013375554075,"LOC111517402","G39","protein lethal(2)essential for life-like","refseq","XM_023173589.1","protein lethal(2)essential for life-like","="
"TU62",37791.9072107075,-1.1320597911956,0.939895753561244,0.00120320841376324,0.0243285514405994,"LOC111517487","G39","protein lethal(2)essential for life-like","refseq","XM_023173699.1","protein lethal(2)essential for life-like","="
"TU65",7012.71333063597,-22.9311148867307,3.62937659436059,1.41756536272957e-10,4.05087678247268e-08,"LOC111517402","G39","protein lethal(2)essential for life-like","refseq","XM_023173589.1","protein lethal(2)essential for life-like","o"
"TU12982",707.677769764071,23.6520620619469,3.89550760892834,6.48591664923875e-10,1.63538361107407e-07,"LOC111504325","G7296","glucose dehydrogenase [FAD","refseq","XM_023158849.1","glucose dehydrogenase [FAD, quinone]-like, transcript variant X2","="
"TU12983",43.5528779759272,1.21792123313702,1.68044002495666,0.00277298471322086,0.0462865148453187,"LOC111504324","G7297","calsyntenin-1","refseq","XM_023158847.1","calsyntenin-1","x"
"TU28380",104.406290401566,-8.46781930793166,9.38628448995045,0.0026805903029347,0.0452568108125229,"LOC111510228","G16025","NADH-quinone oxidoreductase subunit B-like","refseq","XM_023166127.1","NADH-quinone oxidoreductase subunit B-like","j"
"TU43561",43.1266290472654,-15.5163710982511,7.64169916269973,0.000278101481307029,0.00787131250613541,"LOC111516265","G25656","probable multidrug resistance-associated protein lethal(2)03659","refseq","XM_023172442.1","probable multidrug resistance-associated protein lethal(2)03659","="
"TU43692",925.643723478811,-0.919182629689732,0.269699826076462,2.63477054131604e-05,0.00123805332451754,"LOC111516335","G25752","cell death-inducing p53-target protein 1-like","refseq","XM_023172501.1","cell death-inducing p53-target protein 1-like","="
"TU19344",2098.58104297312,-0.726588232184962,0.283022694886395,0.000915338692032064,0.0195999014717199,"LOC111506739","G10842","focal adhesion kinase 1-like","refseq","XM_023161933.1","focal adhesion kinase 1-like","j"
"TU43048",3213.10665524833,-0.645814663622642,0.180348120287404,6.17019891744916e-05,0.00242891769221789,"LOC111516056","G25275","vacuolar protein sorting-associated protein 54-like","refseq","XM_023172242.1","vacuolar protein sorting-associated protein 54-like","i"
"TU25367",1819.99890843796,-0.769054686063985,0.33183951407494,0.0013192045126039,0.026105532717729,"LOC111509087","G14278","transmembrane emp24 domain-containing protein B","refseq","XM_023164771.1","transmembrane emp24 domain-containing protein B","="
"TU10769",50.462489356206,-20.2739890249088,7.76512337957452,0.000115625500215975,0.00393351018283234,NA,"G6024","* hypothetical protein EVAR_47544_1","novel","GBP52889","hypothetical protein EVAR_47544_1","u"
"TU17755",1509.84874294555,-2.23635724543767,3.01873556886184,0.00221640383384218,0.0393123802767648,"LOC111506161","G9986","uncharacterized LOC111506161","refseq","XM_023161159.1","uncharacterized LOC111506161, transcript variant X3","j"
"TU35575",1405.61026256641,-1.33385102992412,0.538591963192809,6.45009998769789e-05,0.00251599552401829,"LOC111513049","G20404","decaprenyl-diphosphate synthase subunit 2-like","refseq","XM_023169210.1","decaprenyl-diphosphate synthase subunit 2-like","="
"TU35570",25.7254696447356,2.4372594620182,3.40437199058842,0.00263120489223157,0.0446182955307735,"LOC111513050","G20401","ATP-binding cassette sub-family B member 7","refseq","XM_023169211.1","ATP-binding cassette sub-family B member 7, mitochondrial-like","j"
"TU8971",3753.84417776405,-0.711850035110052,0.332541836595621,0.00259392822140287,0.0441024957802028,"LOC111502721","G5011","cyclin-L1","refseq","XM_023156872.1","cyclin-L1","="
"TU9620",854.784235863713,-1.45634199793803,0.81105110316681,0.000176761753786596,0.00553949223198968,"LOC111502961","G5381","uncharacterized LOC111502961","refseq","XM_023157159.1","uncharacterized LOC111502961","j"
"TU20948",132.580761538875,-20.9150966063682,7.49114444593486,8.75247915803749e-05,0.00317641713037413,"LOC111507398","G11764","homeotic protein Sex combs reduced-like","refseq","XM_023162695.1","homeotic protein Sex combs reduced-like, transcript variant X1","j"
"TU31643",594.709787086851,-27.6617027593173,5.91107691301662,8.47542210132198e-07,8.25668772284847e-05,"LOC111511530","G17989","ER membrane protein complex subunit 7 homolog","refseq","XM_023167547.1","ER membrane protein complex subunit 7 homolog","j"
"TU31641",258.910428827905,1.25397193359172,0.488427239006878,7.10892485018544e-05,0.00271241951604624,NA,"G17988","* ---NA---","novel",NA,"---NA---","u"
"TU36143",1671.79033564336,24.2044244017155,6.25770621420474,1.22056621954198e-05,0.000658559491153715,"LOC111513274","G20755","uncharacterized LOC111513274","refseq","XM_023169461.1","uncharacterized LOC111513274, transcript variant X4","j"
"TU36147",2617.19578056192,-0.848926062160536,0.363825134368585,0.00083684606342922,0.0184058423232454,"LOC111513274","G20757","uncharacterized LOC111513274","refseq","XM_023169458.1","uncharacterized LOC111513274, transcript variant X1","x"
"TU39340",549.682619818359,-22.1889359449629,4.13638385987047,4.36760974117394e-08,6.55617309708203e-06,"LOC111514498","G22776","UPF0390 protein UM03986","refseq","XM_023170735.1","UPF0390 protein UM03986","k"
"TU25464",232.52822377529,-21.2760760996239,2.77052620525523,9.43735844285117e-15,7.74626412783644e-12,"LOC111509127","G14334","ribonuclease H1-like","refseq","XM_023164821.1","ribonuclease H1-like, transcript variant X2","j"
"TU42780",675.171834194675,-1.11386320845946,0.412610181358257,9.21561191978659e-05,0.00329795803934626,"LOC111515942","G25082","extracellular sulfatase SULF-1 homolog","refseq","XM_023172137.1","extracellular sulfatase SULF-1 homolog","="
"TU12135",79.6241512536427,-24.592339864341,5.16216839090946,7.20828570724895e-07,7.27961377000654e-05,"LOC111503948","G6788","protein odr-4 homolog","refseq","XM_023158394.1","protein odr-4 homolog","n"
"TU12138",1076.1147884727,-0.960164374839724,0.488869641261013,0.000981914173979469,0.0207601588504033,"LOC111503953","G6789","regucalcin-like","refseq","XM_023158398.1","regucalcin-like","="
"TU25284",61.1053151445183,-17.8865505017744,4.08719427869165,3.78274404897864e-06,0.000240017598555096,"LOC111509059","G14233","tubulin glycylase 3A-like","refseq","XM_023164737.1","tubulin glycylase 3A-like, transcript variant X2","j"
"TU21900",182.203916486173,1.02353756740055,0.708178170664563,0.00139342524753396,0.027273241602925,"LOC111507770","G12297","uncharacterized LOC111507770","refseq","XR_002722436.1","uncharacterized LOC111507770","i"
"TU8501",458.943267467401,-17.4472903971138,8.85282206521548,0.000310363681440456,0.00855229293043564,"LOC111502532","G4736","death-associated protein kinase related","refseq","XM_023156632.1","death-associated protein kinase related, transcript variant X1","j"
"TU8506",99.6030836307842,-27.5935882728463,6.0043708458518,1.18906974110895e-06,9.26199480723418e-05,"LOC111502532","G4736","death-associated protein kinase related","refseq","XM_023156633.1","death-associated protein kinase related, transcript variant X2","j"
"TU8504",15.3187504196822,-27.5642831615036,6.04461692433277,1.3638424145885e-06,0.000100408993645029,"LOC111502532","G4736","death-associated protein kinase related","refseq","XM_023156632.1","death-associated protein kinase related, transcript variant X1","j"
"TU8505",155.56363116354,-22.5788435563265,6.17651385104022,2.00279327436124e-05,0.000984251706220482,"LOC111502532","G4736","death-associated protein kinase related","refseq","XM_023156633.1","death-associated protein kinase related, transcript variant X2","j"
"TU11561",105.31170850367,23.2161657470247,5.23672163209042,2.71133487533336e-06,0.00018127881598026,"LOC111503711","G6448","fibrillin-2-like","refseq","XM_023158082.1","fibrillin-2-like","k"
"TU11560",67.4526800000534,-22.9626876911791,4.08045987911676,9.62140719247917e-09,1.66446029897516e-06,"LOC111503711","G6448","fibrillin-2-like","refseq","XM_023158082.1","fibrillin-2-like","j"
"TU6246",8688.97725323309,-0.658345386540206,0.264237856237271,0.00156477878647407,0.0297997836840322,"LOC111518124","G3446","protein HEXIM","refseq","XM_023174471.1","protein HEXIM","k"
"TU33224",26.3772571302521,-2.14985305176628,3.16830785124396,0.00301833867746273,0.0490899955730004,NA,"G18985","* piggyBac transposable element-derived protein 2-like","novel","XP_031343006","piggyBac transposable element-derived protein 2-like","u"
"TU4083",879.188570005885,-20.2249388236558,7.78100125899465,0.000117705812607951,0.00399020636097499,"LOC111517211","G2241","endonuclease/exonuclease/phosphatase family domain-containing protein 1-like","refseq","XM_023173287.1","endonuclease/exonuclease/phosphatase family domain-containing protein 1-like, transcript variant X1","k"
"TU3619",458.858103508101,22.1083625531361,2.78748648658592,1.2287512938915e-15,1.35436478330704e-12,"LOC111515045","G1979","calmodulin-binding transcription activator 2","refseq","XM_023171293.1","calmodulin-binding transcription activator 2, transcript variant X2","="
"TU36305",63.7732185959848,1.16114535475076,0.812874112374726,0.000826183810492493,0.0182128680235311,NA,"G20859","* ---NA---","novel",NA,"---NA---","u"
"TU11607",80.9798414369271,0.871036176525088,0.360565084508635,0.000618176260479888,0.0145237538226511,"LOC111503739","G6468","zinc finger protein 271-like","refseq","XM_023158128.1","zinc finger protein 271-like","x"
"TU41371",1997.49426762023,-0.922370174514865,0.3392156922539,0.000221020379461439,0.00659437293028877,"LOC111515354","G24114","sulfhydryl oxidase 2","refseq","XM_023171581.1","sulfhydryl oxidase 2","="
"TU34218",58.3912365492341,-15.6168806729509,4.97286621837034,4.99107926134682e-05,0.00207708582248369,"LOC111512536","G19558","uncharacterized LOC111512536","refseq","XM_023168675.1","uncharacterized LOC111512536","k"
"TU8343",64.4320520858434,2.41979209476228,2.47612509974614,0.00079394241790027,0.0176432664733621,"LOC111502455","G4641","uncharacterized LOC111502455","refseq","XR_002721735.1","uncharacterized LOC111502455","k"
"TU25916",189.258006403112,-1.54112379251085,1.37358820057598,0.000625538327703325,0.0146877769970413,NA,"G14615","* unnamed protein product, partial","novel","VEN58832","unnamed protein product, partial","u"
"TU20726",13.7971319091574,1.00960626509775,0.84952131670917,0.00184193100121478,0.0338855575416612,NA,"G11639","* ---NA---","novel",NA,"---NA---","r"
"TU30264",48.6802793033098,23.2397135786159,6.02904834510452,1.30037664258904e-05,0.000691943863693792,"LOC111511010","G17159","dynein heavy chain 1","refseq","XM_023167005.1","dynein heavy chain 1, axonemal-like","j"
"TU8833",51.9192665898536,-27.5930370316247,6.005127239166,1.19219615805763e-06,9.26199480723418e-05,"Trnar-acg","G4941",NA,"refseq","Trnar-acg_2",NA,"y"
"TU9120",645.445223578826,-23.7029129588434,4.08533136323096,3.32675598639721e-09,6.86307980979849e-07,"LOC111502781","G5094","cohesin subunit SA-1","refseq","XM_023156935.1","cohesin subunit SA-1","j"
"TU36851",941.256911907693,1.82715956106484,1.62990778711827,0.000496582317042209,0.0122253686195624,NA,"G21190","* uncharacterized protein LOC111510417, partial","novel","XP_023022098","uncharacterized protein LOC111510417, partial","u"
"TU32521",35.8527557547171,22.7938358766396,3.03946676310771,3.49679952103519e-14,2.45271876222719e-11,"LOC111511904","G18548","uncharacterized LOC111511904","refseq","XM_023167969.1","uncharacterized LOC111511904, transcript variant X1","="
"TU27406",59.1081686042825,1.126639735816,1.01405335322396,0.00138562402887841,0.0271498166370952,NA,"G15470","* hypothetical protein B7P43_G12087","novel","PNF15735","hypothetical protein B7P43_G12087","r"
"TU24279",158.513348476345,-4.19790768260208,5.03556841858139,0.00220761332710757,0.0391744742102833,"LOC111508679","G13670","trafficking protein particle complex subunit 8","refseq","XM_023164259.1","trafficking protein particle complex subunit 8","j"
"TU21003",4520.70377784914,0.845523482667147,0.511919942576131,0.00278596986907092,0.0464264127900725,"LOC111507417","G11798","serine/threonine-protein phosphatase 4 regulatory subunit 1-like","refseq","XM_023162711.1","serine/threonine-protein phosphatase 4 regulatory subunit 1-like, transcript variant X3","="
"TU25632",711.511353735549,-1.02119392409413,0.6824535694549,0.00134179619355725,0.0265047688453925,"LOC111509189","G14432","uncharacterized LOC111509189","refseq","XM_023164881.1","uncharacterized LOC111509189","j"
"TU19710",24875.6140942939,-9.49014136352848,1.84031523994891,1.7374223601024e-07,2.14141469035241e-05,"LOC111506909","G11054","vitellogenin-like","refseq","XM_023162129.1","vitellogenin-like","="
"TU22064",3007.04633629354,-6.29447771241013,2.2045600190626,2.6004788533228e-05,0.00122792256063019,"LOC111507827","G12396","E3 ubiquitin-protein ligase RNF216-like","refseq","XM_023163187.1","E3 ubiquitin-protein ligase RNF216-like, transcript variant X5","j"
"TU10535",30.4974034530399,12.6304482675754,9.79084718400297,0.00105315760218606,0.0219022716857864,"LOC111503328","G5896","uncharacterized LOC111503328","refseq","XM_023157614.1","uncharacterized LOC111503328, transcript variant X3","j"
"TU10536",36.6323779257534,-25.2543209131776,6.17145698199233,6.80357234318722e-06,0.000397679111902237,"LOC111503328","G5896","uncharacterized LOC111503328","refseq","XM_023157615.1","uncharacterized LOC111503328, transcript variant X4","k"
"TU10394",2538.62143420245,0.577059529788404,0.195263601014889,0.000670790424068854,0.0155049448650259,"LOC111503292","G5823","brahma-associated protein of 60 kDa","refseq","XM_023157563.1","brahma-associated protein of 60 kDa","c"
"TU10397",600.756464160491,-0.821964812663165,0.414233179657698,0.00193996983166419,0.0354524662084041,"LOC111503293","G5826","fibroblast growth factor receptor substrate 2","refseq","XM_023157564.1","fibroblast growth factor receptor substrate 2","j"
"TU35327",38.0964264612208,-17.6019975275903,6.73104428350587,0.00011589360015798,0.00393915709858549,"LOC111512951","G20238","zinc finger protein 595-like","refseq","XM_023169115.1","zinc finger protein 595-like, transcript variant X1","j"
"TU5924",273.218859998028,-4.39925971746396,5.13026698982862,0.00206742513316615,0.0371828096910414,"LOC111518004","G3278","folylpolyglutamate synthase","refseq","XM_023174309.1","folylpolyglutamate synthase, mitochondrial-like","j"
"TU16632",156.353156481113,1.09288327660737,0.546787725472132,0.000489744425551439,0.0121033699224365,NA,"G9371","* Retrovirus-related Pol polyprotein from transposon opus-like Protein","novel","EFA12582","Retrovirus-related Pol polyprotein from transposon opus-like Protein","u"
"TU28656",29058.7764470393,-9.12240285614485,3.02315222807044,3.80349290610397e-05,0.00166550680285674,"LOC111510338","G16200","fibroin heavy chain-like","refseq","XM_023166240.1","fibroin heavy chain-like","j"
"TU1139",185.903717880087,24.2115434511581,2.82604934883477,5.36643799941977e-18,9.00114978876591e-15,"LOC111503221","G574","transient receptor potential protein-like","refseq","XM_023157474.1","transient receptor potential protein-like","j"
"TU6783",12.2141093411162,-27.5917722377715,6.00686283560136,1.19939253769954e-06,9.26199480723418e-05,NA,"G3741","* ---NA---","novel",NA,"---NA---","u"
"TU43108",1130.32114095356,1.47123620684851,1.06447914858051,0.000383545560152992,0.00997063384068875,"LOC111516093","G25321","adenosine deaminase 2-like","refseq","XM_023172273.1","adenosine deaminase 2-like","="
"TU5147",396.287285065615,-2.41156406780484,2.21994288030142,0.000518922256779957,0.0126672488537529,"LOC111517709","G2868","serine/threonine-protein kinase MARK2-like","refseq","XM_023173932.1","serine/threonine-protein kinase MARK2-like, transcript variant X3","j"
"TU3794",23.1130064045138,-14.9674393879237,9.51527089252348,0.000608818431432396,0.0143563554081901,"LOC111515845","G2082","leukocyte tyrosine kinase receptor","refseq","XM_023172051.1","leukocyte tyrosine kinase receptor, transcript variant X1","x"
"TU36434",2175.99094106979,-1.67917708385762,0.809694063045793,5.2859881751143e-05,0.00216019970147838,"LOC111513386","G20932","glia maturation factor gamma","refseq","XM_023169586.1","glia maturation factor gamma, transcript variant X1","="
"TU23135",46.198998233127,-12.6819446538054,8.38565412546593,0.000657410948623478,0.0152596868688307,"LOC111508251","G13024","ubiA prenyltransferase domain-containing protein 1 homolog","refseq","XM_023163690.1","ubiA prenyltransferase domain-containing protein 1 homolog, transcript variant X2","n"
"TU11029",1741.6644723643,-0.92171751720593,0.416927285718021,0.000748417665903895,0.0168549075979221,"LOC111503503","G6144","serine/arginine repetitive matrix protein 1-like","refseq","XM_023157815.1","serine/arginine repetitive matrix protein 1-like","="
"TU6326",12.1046064521459,-27.5845729151729,6.01674447237374,1.24096791245331e-06,9.4240275839811e-05,"LOC111518170","G3500","uncharacterized LOC111518170","refseq","XM_023174530.1","uncharacterized LOC111518170","j"
"TU11933",240.626064642741,1.17314313186257,0.890963779666524,0.000916016186357564,0.0195999014717199,NA,"G6668","* uncharacterized protein LOC111512026","novel","XP_023023882","uncharacterized protein LOC111512026","r"
"TU20656",2214.88237322129,1.32275107007038,1.16104822654873,0.000839344350458838,0.0184292694092209,"LOC111507287","G11593","glutathione hydrolase 1 proenzyme-like","refseq","XM_023162578.1","glutathione hydrolase 1 proenzyme-like","="
"TU20650",1469.48494917312,-0.866523882450207,0.366349817484799,0.000710657190567587,0.0161744738039625,"LOC111507282","G11588","putative DNA helicase Ino80","refseq","XM_023162572.1","putative DNA helicase Ino80","j"
"TU13396",7593.5378656507,-2.44025847790656,2.84045058195913,0.00131615338688302,0.0260649719502942,NA,"G7545","* E-selectin-like","novel","XP_023014824","E-selectin-like","u"
"TU25647",19.2152462611597,-10.943681698549,2.71358453484637,7.59695960456364e-06,0.000440053314752036,"LOC111509196","G14440","dynein heavy chain 5","refseq","XM_023164890.1","dynein heavy chain 5, axonemal-like","j"
"TU24020",288.111535818635,2.00299819457908,2.89886012030667,0.00274949007766004,0.0460772660513834,"LOC111508589","G13526","A-kinase anchor protein 9-like","refseq","XM_023164142.1","A-kinase anchor protein 9-like, transcript variant X2","j"
"TU16879",450.820164787685,10.719189148015,1.90770676187606,1.61204761981227e-08,2.71570188109684e-06,"LOC111505850","G9526","cilia- and flagella-associated protein 36","refseq","XM_023160735.1","cilia- and flagella-associated protein 36","="
"TU5302",55.3150770027551,-15.1863354467362,4.11276418623969,1.89783452606538e-05,0.000942273620933722,"LOC111517759","G2946","uncharacterized LOC111517759","refseq","XM_023174023.1","uncharacterized LOC111517759","x"
"TU370",7841.68921111303,1.00425785305902,0.242302764461384,9.41917079125628e-07,8.71397531858716e-05,"LOC111515452","G196","serine/threonine-protein kinase minibrain-like","refseq","XM_023171707.1","serine/threonine-protein kinase minibrain-like, transcript variant X1","j"
"TU165",44.4067640625756,7.88985307962152,9.1079135369052,0.00295530793895107,0.0483297455145631,"LOC111506640","G91","dynein beta chain","refseq","XM_023161802.1","dynein beta chain, ciliary","j"
"TU28465",2128.91396226387,-1.09469661859283,0.496436489729097,0.000327822571016289,0.00893971695406149,"LOC111510264","G16080","piwi-like protein Ago3","refseq","XM_023166174.1","piwi-like protein Ago3","j"
"TU28466",7108.64275960497,-0.855387960817377,0.378200535953931,0.000945986401179307,0.0201737221584828,"LOC111510264","G16081","piwi-like protein Ago3","refseq","XM_023166174.1","piwi-like protein Ago3","c"
"TU35280",1508.60664288604,0.879875612089704,0.605136861177266,0.00276631678112562,0.0462491429065963,"LOC111512932","G20212","CAP-Gly domain-containing linker protein 2-like","refseq","XM_023169093.1","CAP-Gly domain-containing linker protein 2-like, transcript variant X2","j"
"TU29471",1153.4824645317,-1.0812210349262,0.337522638546308,2.34746792090675e-05,0.00112218856818762,"LOC111510685","G16675","xyloside xylosyltransferase 1","refseq","XM_023166621.1","xyloside xylosyltransferase 1","="
"TU6627",23.1620809435896,27.6412493272145,5.93905844412021,9.41055364226777e-07,8.71397531858716e-05,"LOC111518294","G3669","uncharacterized LOC111518294","refseq","XR_002723943.1","uncharacterized LOC111518294","j"
